# source:topology|BGP|20070401|ripe|rrc00
# source:topology|BGP|20070402|ripe|rrc00
# source:topology|BGP|20070403|ripe|rrc00
# source:topology|BGP|20070404|ripe|rrc00
# source:topology|BGP|20070405|ripe|rrc00
# source:topology|BGP|20070401|ripe|rrc01
# source:topology|BGP|20070402|ripe|rrc01
# source:topology|BGP|20070403|ripe|rrc01
# source:topology|BGP|20070404|ripe|rrc01
# source:topology|BGP|20070405|ripe|rrc01
# source:topology|BGP|20070401|ripe|rrc02
# source:topology|BGP|20070402|ripe|rrc02
# source:topology|BGP|20070403|ripe|rrc02
# source:topology|BGP|20070404|ripe|rrc02
# source:topology|BGP|20070405|ripe|rrc02
# source:topology|BGP|20070401|ripe|rrc03
# source:topology|BGP|20070402|ripe|rrc03
# source:topology|BGP|20070403|ripe|rrc03
# source:topology|BGP|20070404|ripe|rrc03
# source:topology|BGP|20070405|ripe|rrc03
# source:topology|BGP|20070401|ripe|rrc04
# source:topology|BGP|20070402|ripe|rrc04
# source:topology|BGP|20070403|ripe|rrc04
# source:topology|BGP|20070404|ripe|rrc04
# source:topology|BGP|20070405|ripe|rrc04
# source:topology|BGP|20070401|ripe|rrc05
# source:topology|BGP|20070402|ripe|rrc05
# source:topology|BGP|20070403|ripe|rrc05
# source:topology|BGP|20070404|ripe|rrc05
# source:topology|BGP|20070405|ripe|rrc05
# source:topology|BGP|20070401|ripe|rrc06
# source:topology|BGP|20070402|ripe|rrc06
# source:topology|BGP|20070403|ripe|rrc06
# source:topology|BGP|20070404|ripe|rrc06
# source:topology|BGP|20070405|ripe|rrc06
# source:topology|BGP|20070401|ripe|rrc07
# source:topology|BGP|20070402|ripe|rrc07
# source:topology|BGP|20070403|ripe|rrc07
# source:topology|BGP|20070404|ripe|rrc07
# source:topology|BGP|20070405|ripe|rrc07
# source:topology|BGP|20070401|ripe|rrc10
# source:topology|BGP|20070402|ripe|rrc10
# source:topology|BGP|20070403|ripe|rrc10
# source:topology|BGP|20070404|ripe|rrc10
# source:topology|BGP|20070405|ripe|rrc10
# source:topology|BGP|20070401|ripe|rrc11
# source:topology|BGP|20070402|ripe|rrc11
# source:topology|BGP|20070403|ripe|rrc11
# source:topology|BGP|20070404|ripe|rrc11
# source:topology|BGP|20070405|ripe|rrc11
# source:topology|BGP|20070401|ripe|rrc12
# source:topology|BGP|20070402|ripe|rrc12
# source:topology|BGP|20070403|ripe|rrc12
# source:topology|BGP|20070404|ripe|rrc12
# source:topology|BGP|20070405|ripe|rrc12
# source:topology|BGP|20070401|ripe|rrc13
# source:topology|BGP|20070402|ripe|rrc13
# source:topology|BGP|20070403|ripe|rrc13
# source:topology|BGP|20070404|ripe|rrc13
# source:topology|BGP|20070405|ripe|rrc13
# source:topology|BGP|20070401|ripe|rrc14
# source:topology|BGP|20070402|ripe|rrc14
# source:topology|BGP|20070403|ripe|rrc14
# source:topology|BGP|20070404|ripe|rrc14
# source:topology|BGP|20070405|ripe|rrc14
# source:topology|BGP|20070401|ripe|rrc15
# source:topology|BGP|20070402|ripe|rrc15
# source:topology|BGP|20070403|ripe|rrc15
# source:topology|BGP|20070404|ripe|rrc15
# source:topology|BGP|20070405|ripe|rrc15
# source:topology|BGP|20070401|routeviews|eqix
# source:topology|BGP|20070402|routeviews|eqix
# source:topology|BGP|20070403|routeviews|eqix
# source:topology|BGP|20070404|routeviews|eqix
# source:topology|BGP|20070405|routeviews|eqix
# source:topology|BGP|20070401|routeviews|isc
# source:topology|BGP|20070402|routeviews|isc
# source:topology|BGP|20070403|routeviews|isc
# source:topology|BGP|20070404|routeviews|isc
# source:topology|BGP|20070405|routeviews|isc
# source:topology|BGP|20070401|routeviews|kixp
# source:topology|BGP|20070402|routeviews|kixp
# source:topology|BGP|20070403|routeviews|kixp
# source:topology|BGP|20070404|routeviews|kixp
# source:topology|BGP|20070405|routeviews|kixp
# source:topology|BGP|20070401|routeviews|linx
# source:topology|BGP|20070402|routeviews|linx
# source:topology|BGP|20070403|routeviews|linx
# source:topology|BGP|20070404|routeviews|linx
# source:topology|BGP|20070405|routeviews|linx
# source:topology|BGP|20070401|routeviews|routeviews
# source:topology|BGP|20070402|routeviews|routeviews
# source:topology|BGP|20070403|routeviews|routeviews
# source:topology|BGP|20070404|routeviews|routeviews
# source:topology|BGP|20070405|routeviews|routeviews
# source:topology|BGP|20070401|routeviews|routeviews2
# source:topology|BGP|20070402|routeviews|routeviews2
# source:topology|BGP|20070403|routeviews|routeviews2
# source:topology|BGP|20070404|routeviews|routeviews2
# source:topology|BGP|20070405|routeviews|routeviews2
# source:topology|BGP|20070401|routeviews|wide
# source:topology|BGP|20070402|routeviews|wide
# source:topology|BGP|20070403|routeviews|wide
# source:topology|BGP|20070404|routeviews|wide
# source:topology|BGP|20070405|routeviews|wide
# c1: 174 209 293 701 1239 1299 2828 2914 3356 3549 3561 6453 6461 7018 8075
# c2: 
# inferred clique: 174 209 293 701 1239 1299 2828 2914 3356 3549 3561 6453 6461 7018 8075
# IXP ASes: 1200 4635 5507 6695 7606 8714 9355 9439 9560 9722 9989 11670 17819 18398 21371 24029 24115 24990 35054 40633 42476 43100 47886 48850 55818
3|41172|-1
3|42113|-1
13|213|-1
14|6079|0
24|293|0
24|6509|0
24|7575|0
24|10343|-1
24|11537|0
24|19401|0
24|22388|0
26|33207|-1
32|71|-1
32|3671|-1
33|2497|0
33|3557|0
33|4513|0
33|5650|0
33|6079|0
33|6939|0
34|10466|0
34|30641|-1
35|5691|-1
38|698|-1
38|1224|-1
42|293|0
42|715|-1
42|1103|0
42|1273|0
42|2152|0
42|2497|0
42|2516|0
42|2905|0
42|3257|0
42|3292|0
42|3303|0
42|3333|0
42|3491|0
42|3557|0
42|3741|0
42|3856|0
42|4323|0
42|4513|0
42|4558|0
42|4589|0
42|4637|0
42|4777|0
42|5413|0
42|5417|0
42|5503|0
42|5650|0
42|6067|0
42|6079|0
42|6320|0
42|6395|0
42|6461|0
42|6539|0
42|6667|0
42|6730|0
42|6762|0
42|6939|0
42|7132|0
42|7500|0
42|7575|0
42|7795|0
42|8075|0
42|8195|0
42|8210|0
42|8289|0
42|8419|0
42|8426|0
42|8468|0
42|8674|-1
42|8881|0
42|9009|0
42|11608|0
42|11686|0
42|12399|0
42|12859|0
42|12989|0
42|13237|0
42|13645|0
42|14361|0
42|16150|0
42|16559|0
42|16668|-1
42|19029|0
42|19151|0
42|20562|0
42|20932|0
42|21202|0
42|22548|0
42|22691|0
42|23352|0
42|24875|0
42|25232|0
42|25462|0
42|26943|0
42|27664|0
42|29636|0
42|29686|0
42|30844|0
42|32978|-1
42|35160|-1
42|38052|-1
46|4246|0
46|10466|0
46|11094|0
46|31828|0
46|33467|0
55|10466|0
57|217|-1
57|1998|-1
57|6263|-1
57|7973|-1
57|8148|-1
57|11537|0
57|14763|-1
57|15336|-1
57|17234|-1
57|21951|-1
57|25866|-1
57|26557|-1
57|32907|-1
57|33189|-1
57|33455|-1
57|33692|-1
59|22335|0
64|5691|-1
71|151|-1
71|9218|-1
71|19647|-1
74|818|0
80|701|0
80|1295|-1
80|3921|-1
80|14846|-1
80|19981|-1
81|6559|-1
81|11442|-1
81|13371|-1
81|19718|-1
81|22753|0
81|22854|-1
81|27446|-1
81|32417|-1
81|33401|-1
81|36850|-1
81|40245|-1
88|10466|0
91|2881|-1
101|73|-1
101|174|0
101|293|0
101|2153|0
101|3130|0
101|3401|-1
101|3428|-1
101|3491|0
101|3807|-1
101|4193|-1
101|5050|-1
101|5650|0
101|6182|-1
101|6360|-1
101|6509|0
101|6539|0
101|7575|0
101|7774|-1
101|8075|0
101|10430|-1
101|11808|-1
101|11956|-1
101|13476|-1
101|14077|-1
101|14262|-1
101|14954|-1
101|15307|-1
101|17200|-1
101|22388|0
103|293|0
103|31770|-1
111|30071|0
112|1103|0
112|2018|0
112|3257|0
112|3292|0
112|3333|0
112|5417|0
112|6320|0
112|6881|0
112|6939|0
112|12859|0
112|16150|0
112|16265|0
112|24875|0
112|25232|0
112|29572|0
137|174|0
137|3303|0
137|4589|0
137|5392|0
137|6730|0
137|6882|0
137|8978|-1
137|12779|0
137|24869|-1
137|35110|-1
145|21633|-1
151|9798|-1
173|701|0
173|2511|-1
174|3|-1
174|32|-1
174|34|-1
174|55|-1
174|72|-1
174|81|-1
174|122|-1
174|209|0
174|237|-1
174|239|-1
174|286|0
174|293|0
174|297|0
174|376|-1
174|545|-1
174|549|-1
174|553|0
174|557|-1
174|559|0
174|577|-1
174|680|0
174|701|0
174|766|-1
174|786|0
174|802|-1
174|812|-1
174|852|-1
174|1103|0
174|1120|0
174|1126|0
174|1239|0
174|1244|-1
174|1257|0
174|1273|0
174|1290|0
174|1299|0
174|1712|-1
174|1742|-1
174|1766|-1
174|1784|0
174|1785|0
174|1798|-1
174|1853|0
174|1898|-1
174|1901|0
174|1930|0
174|2033|-1
174|2044|-1
174|2116|0
174|2119|0
174|2149|-1
174|2152|-1
174|2200|0
174|2381|-1
174|2486|-1
174|2497|0
174|2516|0
174|2529|0
174|2603|0
174|2611|0
174|2637|-1
174|2647|0
174|2686|0
174|2711|-1
174|2818|0
174|2828|0
174|2857|0
174|2860|-1
174|2861|0
174|2874|0
174|2914|0
174|2933|-1
174|3209|0
174|3212|0
174|3213|0
174|3246|0
174|3249|0
174|3257|0
174|3262|-1
174|3265|0
174|3269|0
174|3292|0
174|3300|0
174|3302|-1
174|3303|0
174|3304|0
174|3313|0
174|3320|0
174|3327|-1
174|3330|-1
174|3333|0
174|3343|-1
174|3356|0
174|3396|-1
174|3479|-1
174|3491|0
174|3549|0
174|3557|-1
174|3561|0
174|3575|-1
174|3677|-1
174|3727|-1
174|3741|-1
174|3770|-1
174|3786|0
174|3933|-1
174|3949|-1
174|3957|-1
174|4004|0
174|4134|0
174|4166|-1
174|4181|0
174|4195|-1
174|4200|-1
174|4323|0
174|4355|-1
174|4436|0
174|4513|0
174|4544|-1
174|4565|0
174|4581|-1
174|4589|-1
174|4637|0
174|4648|0
174|4670|-1
174|4716|0
174|4725|0
174|4755|0
174|4766|0
174|4780|0
174|4788|0
174|4837|0
174|4943|-1
174|4963|-1
174|4965|-1
174|5067|-1
174|5089|0
174|5388|0
174|5390|-1
174|5392|0
174|5400|0
174|5403|0
174|5409|0
174|5410|0
174|5413|0
174|5425|-1
174|5427|0
174|5430|0
174|5436|-1
174|5459|0
174|5462|0
174|5466|0
174|5503|0
174|5511|0
174|5533|-1
174|5539|0
174|5552|-1
174|5583|0
174|5587|0
174|5588|0
174|5600|-1
174|5602|0
174|5605|0
174|5615|0
174|5631|-1
174|5645|-1
174|5650|0
174|5661|-1
174|5664|-1
174|5669|0
174|5690|-1
174|5704|-1
174|5713|-1
174|5718|-1
174|5738|-1
174|5760|-1
174|5764|-1
174|5784|-1
174|6059|-1
174|6062|-1
174|6067|-1
174|6074|-1
174|6079|0
174|6128|0
174|6140|-1
174|6189|-1
174|6200|-1
174|6280|-1
174|6300|-1
174|6320|0
174|6327|0
174|6349|-1
174|6366|-1
174|6379|-1
174|6389|0
174|6395|0
174|6407|-1
174|6408|-1
174|6428|-1
174|6453|0
174|6461|0
174|6494|-1
174|6536|-1
174|6539|0
174|6582|-1
174|6620|-1
174|6656|-1
174|6661|-1
174|6666|0
174|6667|0
174|6730|0
174|6735|0
174|6738|-1
174|6739|-1
174|6762|0
174|6770|-1
174|6774|0
174|6805|0
174|6830|0
174|6848|0
174|6853|0
174|6871|0
174|6895|-1
174|6901|-1
174|6908|0
174|6939|0
174|6954|-1
174|6981|-1
174|6983|-1
174|7013|-1
174|7018|0
174|7078|-1
174|7091|0
174|7132|0
174|7148|-1
174|7151|-1
174|7219|-1
174|7228|-1
174|7256|-1
174|7271|-1
174|7297|-1
174|7303|0
174|7324|-1
174|7341|-1
174|7362|-1
174|7473|0
174|7500|0
174|7575|0
174|7610|0
174|7781|-1
174|7784|0
174|7796|-1
174|7819|-1
174|7868|-1
174|7877|-1
174|7908|0
174|7941|-1
174|7985|-1
174|7992|-1
174|8001|0
174|8010|-1
174|8011|-1
174|8068|-1
174|8075|0
174|8077|-1
174|8117|-1
174|8167|0
174|8196|0
174|8201|-1
174|8210|0
174|8220|0
174|8224|-1
174|8271|-1
174|8304|0
174|8311|-1
174|8318|-1
174|8319|-1
174|8339|0
174|8341|-1
174|8342|0
174|8351|-1
174|8365|0
174|8368|-1
174|8391|-1
174|8412|-1
174|8422|0
174|8426|0
174|8434|0
174|8442|-1
174|8447|0
174|8468|0
174|8469|0
174|8473|-1
174|8514|-1
174|8527|0
174|8530|-1
174|8546|0
174|8553|0
174|8554|-1
174|8560|-1
174|8575|-1
174|8586|0
174|8607|-1
174|8608|-1
174|8638|0
174|8642|0
174|8657|-1
174|8677|-1
174|8685|-1
174|8687|-1
174|8689|-1
174|8708|0
174|8737|-1
174|8741|0
174|8763|0
174|8804|0
174|8805|-1
174|8816|-1
174|8833|-1
174|8838|0
174|8839|-1
174|8851|-1
174|8859|-1
174|8881|0
174|8893|-1
174|8897|0
174|8902|-1
174|8903|0
174|8912|-1
174|8928|0
174|8954|0
174|8966|0
174|8975|0
174|9003|0
174|9008|-1
174|9009|0
174|9019|-1
174|9031|-1
174|9044|0
174|9063|-1
174|9066|0
174|9092|-1
174|9119|0
174|9121|-1
174|9132|0
174|9143|0
174|9145|-1
174|9165|-1
174|9186|0
174|9189|0
174|9191|0
174|9211|-1
174|9264|0
174|9299|-1
174|9318|0
174|9416|0
174|9505|0
174|9680|0
174|10026|0
174|10259|-1
174|10264|-1
174|10265|-1
174|10282|0
174|10297|-1
174|10298|-1
174|10310|0
174|10400|-1
174|10439|-1
174|10448|-1
174|10466|-1
174|10607|-1
174|10655|-1
174|10708|-1
174|10823|-1
174|10886|-1
174|10904|-1
174|10905|-1
174|10919|-1
174|10940|-1
174|10961|-1
174|10970|-1
174|10973|-1
174|10996|-1
174|11005|-1
174|11036|-1
174|11039|-1
174|11092|-1
174|11096|-1
174|11110|-1
174|11180|-1
174|11186|-1
174|11204|-1
174|11251|-1
174|11281|-1
174|11318|-1
174|11331|-1
174|11342|-1
174|11358|-1
174|11361|-1
174|11393|-1
174|11396|-1
174|11417|-1
174|11457|-1
174|11487|-1
174|11496|-1
174|11504|-1
174|11509|-1
174|11513|-1
174|11524|-1
174|11545|-1
174|11551|-1
174|11570|-1
174|11608|0
174|11624|-1
174|11647|-1
174|11655|-1
174|11663|-1
174|11686|-1
174|11696|-1
174|11697|-1
174|11700|-1
174|11715|-1
174|11766|-1
174|11782|-1
174|11814|-1
174|11825|-1
174|11834|-1
174|11837|-1
174|11852|-1
174|11858|-1
174|11867|0
174|11879|-1
174|11884|-1
174|11888|-1
174|11928|-1
174|11941|-1
174|11951|-1
174|11981|-1
174|12012|-1
174|12021|-1
174|12038|-1
174|12042|-1
174|12044|-1
174|12062|-1
